start_id,step_id,candidate_id,x,y,yaw,valid,information_gain,path_cost,score
9,0,0,6.1,2.6,0.0,False,0,1.5,-9999.0
9,0,1,6.0489,2.9882,0.2618,False,0,1.5,-9999.0
9,0,2,5.899,3.35,0.5236,True,0,1.5,-3.0
9,0,3,5.6607,3.6607,0.7854,True,0,1.5,-3.0
9,0,4,5.35,3.899,1.0472,True,0,1.5,-3.0
9,0,5,4.9882,4.0489,1.309,False,0,1.5,-9999.0
9,0,6,4.6,4.1,1.5708,False,0,1.5,-9999.0
9,0,7,4.2118,4.0489,1.8326,False,0,1.5,-9999.0
9,0,8,3.85,3.899,2.0944,True,17,1.5,14.0
9,0,9,3.5393,3.6607,2.3562,True,30,1.5,27.0
9,0,10,3.301,3.35,2.618,True,40,1.5,37.0
9,0,11,3.1511,2.9882,2.8798,True,51,1.5,48.0
9,0,12,3.1,2.6,3.1416,True,55,1.5,52.0
9,0,13,3.1511,2.2118,3.4034,True,65,1.5,62.0
9,0,14,3.301,1.85,3.6652,True,73,1.5,70.0
9,0,15,3.5393,1.5393,3.927,True,82,1.5,79.0
9,0,16,3.85,1.301,4.1888,True,91,1.5,88.0
9,0,17,4.2118,1.1511,4.4506,True,99,1.5,96.0
9,0,18,4.6,1.1,4.7124,True,94,1.5,91.0
9,0,19,4.9882,1.1511,4.9742,True,77,1.5,74.0
9,0,20,5.35,1.301,5.236,True,54,1.5,51.0
9,0,21,5.6607,1.5393,5.4978,True,35,1.5,32.0
9,0,22,5.899,1.85,5.7596,True,18,1.5,15.0
9,0,23,6.0489,2.2118,6.0214,False,0,1.5,-9999.0
9,1,0,5.7118,1.1511,0.0,True,4,1.5,1.0
9,1,1,5.6607,1.5393,0.2618,True,1,1.5,-2.0
9,1,2,5.5108,1.9011,0.5236,True,0,1.5,-3.0
9,1,3,5.2725,2.2118,0.7854,True,0,1.5,-3.0
9,1,4,4.9618,2.4501,1.0472,True,0,1.5,-3.0
9,1,5,4.6,2.6,1.309,True,0,1.5,-3.0
9,1,6,4.2118,2.6511,1.5708,True,10,1.5,7.0
9,1,7,3.8236,2.6,1.8326,True,18,1.5,15.0
9,1,8,3.4618,2.4501,2.0944,True,28,1.5,25.0
9,1,9,3.1511,2.2118,2.3562,True,29,1.5,26.0
9,1,10,2.9128,1.9011,2.618,True,21,1.5,18.0
9,1,11,2.7629,1.5393,2.8798,True,14,1.5,11.0
9,1,12,2.7118,1.1511,3.1416,True,14,1.5,11.0
9,1,13,2.7629,0.7629,3.4034,True,12,1.5,9.0
9,1,14,2.9128,0.4011,3.6652,True,19,1.5,16.0
9,1,15,3.1511,0.0904,3.927,True,26,1.5,23.0
9,1,16,3.4618,-0.1479,4.1888,True,29,1.5,26.0
9,1,17,3.8236,-0.2978,4.4506,True,51,1.5,48.0
9,1,18,4.2118,-0.3489,4.7124,True,63,1.5,60.0
9,1,19,4.6,-0.2978,4.9742,True,65,1.5,62.0
9,1,20,4.9618,-0.1479,5.236,True,51,1.5,48.0
9,1,21,5.2725,0.0904,5.4978,True,39,1.5,36.0
9,1,22,5.5108,0.4011,5.7596,True,25,1.5,22.0
9,1,23,5.6607,0.7629,6.0214,True,13,1.5,10.0
9,2,0,6.1,-0.2978,0.0,False,0,1.5,-9999.0
9,2,1,6.0489,0.0904,0.2618,False,0,1.5,-9999.0
9,2,2,5.899,0.4522,0.5236,True,1,1.5,-2.0
9,2,3,5.6607,0.7629,0.7854,True,0,1.5,-3.0
9,2,4,5.35,1.0012,1.0472,True,0,1.5,-3.0
9,2,5,4.9882,1.1511,1.309,True,0,1.5,-3.0
9,2,6,4.6,1.2022,1.5708,True,0,1.5,-3.0
9,2,7,4.2118,1.1511,1.8326,True,0,1.5,-3.0
9,2,8,3.85,1.0012,2.0944,True,3,1.5,0.0
9,2,9,3.5393,0.7629,2.3562,True,9,1.5,6.0
9,2,10,3.301,0.4522,2.618,True,13,1.5,10.0
9,2,11,3.1511,0.0904,2.8798,True,19,1.5,16.0
9,2,12,3.1,-0.2978,3.1416,True,20,1.5,17.0
9,2,13,3.1511,-0.686,3.4034,True,2,1.5,-1.0
9,2,14,3.301,-1.0478,3.6652,False,0,1.5,-9999.0
9,2,15,3.5393,-1.3585,3.927,False,0,1.5,-9999.0
9,2,16,3.85,-1.5968,4.1888,False,0,1.5,-9999.0
9,2,17,4.2118,-1.7467,4.4506,True,110,1.5,107.0
9,2,18,4.6,-1.7978,4.7124,True,103,1.5,100.0
9,2,19,4.9882,-1.7467,4.9742,True,85,1.5,82.0
9,2,20,5.35,-1.5968,5.236,True,64,1.5,61.0
9,2,21,5.6607,-1.3585,5.4978,True,43,1.5,40.0
9,2,22,5.899,-1.0478,5.7596,True,22,1.5,19.0
9,2,23,6.0489,-0.686,6.0214,False,0,1.5,-9999.0
9,3,0,5.7118,-1.7467,0.0,True,1,1.5,-2.0
9,3,1,5.6607,-1.3585,0.2618,True,1,1.5,-2.0
9,3,2,5.5108,-0.9967,0.5236,True,1,1.5,-2.0
9,3,3,5.2725,-0.686,0.7854,True,1,1.5,-2.0
9,3,4,4.9618,-0.4477,1.0472,True,1,1.5,-2.0
9,3,5,4.6,-0.2978,1.309,True,0,1.5,-3.0
9,3,6,4.2118,-0.2467,1.5708,True,1,1.5,-2.0
9,3,7,3.8236,-0.2978,1.8326,True,2,1.5,-1.0
9,3,8,3.4618,-0.4477,2.0944,False,0,1.5,-9999.0
9,3,9,3.1511,-0.686,2.3562,False,0,1.5,-9999.0
9,3,10,2.9128,-0.9967,2.618,False,0,1.5,-9999.0
