start_id,step_id,candidate_id,x,y,yaw,valid,information_gain,path_cost,score
3,0,0,0.3,-3.0,0.0,True,80,1.5,77.0
3,0,1,0.2489,-2.6118,0.2618,True,97,1.5,94.0
3,0,2,0.099,-2.25,0.5236,True,114,1.5,111.0
3,0,3,-0.1393,-1.9393,0.7854,True,125,1.5,122.0
3,0,4,-0.45,-1.701,1.0472,True,127,1.5,124.0
3,0,5,-0.8118,-1.5511,1.309,True,110,1.5,107.0
3,0,6,-1.2,-1.5,1.5708,True,89,1.5,86.0
3,0,7,-1.5882,-1.5511,1.8326,True,61,1.5,58.0
3,0,8,-1.95,-1.701,2.0944,False,0,1.5,-9999.0
3,0,9,-2.2607,-1.9393,2.3562,False,0,1.5,-9999.0
3,0,10,-2.499,-2.25,2.618,False,0,1.5,-9999.0
3,0,11,-2.6489,-2.6118,2.8798,True,142,1.5,139.0
3,0,12,-2.7,-3.0,3.1416,True,126,1.5,123.0
3,0,13,-2.6489,-3.3882,3.4034,True,100,1.5,97.0
3,0,14,-2.499,-3.75,3.6652,True,76,1.5,73.0
3,0,15,-2.2607,-4.0607,3.927,False,0,1.5,-9999.0
3,0,16,-1.95,-4.299,4.1888,False,0,1.5,-9999.0
3,0,17,-1.5882,-4.4489,4.4506,False,0,1.5,-9999.0
3,0,18,-1.2,-4.5,4.7124,False,0,1.5,-9999.0
3,0,19,-0.8118,-4.4489,4.9742,False,0,1.5,-9999.0
3,0,20,-0.45,-4.299,5.236,False,0,1.5,-9999.0
3,0,21,-0.1393,-4.0607,5.4978,False,0,1.5,-9999.0
3,0,22,0.099,-3.75,5.7596,True,45,1.5,42.0
3,0,23,0.2489,-3.3882,6.0214,True,63,1.5,60.0
3,1,0,-1.1489,-2.6118,0.0,True,27,1.5,24.0
3,1,1,-1.2,-2.2236,0.2618,False,0,1.5,-9999.0
3,1,2,-1.3499,-1.8618,0.5236,False,0,1.5,-9999.0
3,1,3,-1.5882,-1.5511,0.7854,False,0,1.5,-9999.0
3,1,4,-1.8989,-1.3128,1.0472,False,0,1.5,-9999.0
3,1,5,-2.2607,-1.1629,1.309,True,63,1.5,60.0
3,1,6,-2.6489,-1.1118,1.5708,True,84,1.5,81.0
3,1,7,-3.0371,-1.1629,1.8326,True,113,1.5,110.0
3,1,8,-3.3989,-1.3128,2.0944,True,127,1.5,124.0
3,1,9,-3.7096,-1.5511,2.3562,True,128,1.5,125.0
3,1,10,-3.9479,-1.8618,2.618,True,119,1.5,116.0
3,1,11,-4.0978,-2.2236,2.8798,True,97,1.5,94.0
3,1,12,-4.1489,-2.6118,3.1416,True,73,1.5,70.0
3,1,13,-4.0978,-3.0,3.4034,True,57,1.5,54.0
3,1,14,-3.9479,-3.3618,3.6652,True,39,1.5,36.0
3,1,15,-3.7096,-3.6725,3.927,True,26,1.5,23.0
3,1,16,-3.3989,-3.9108,4.1888,True,18,1.5,15.0
3,1,17,-3.0371,-4.0607,4.4506,False,0,1.5,-9999.0
3,1,18,-2.6489,-4.1118,4.7124,False,0,1.5,-9999.0
3,1,19,-2.2607,-4.0607,4.9742,False,0,1.5,-9999.0
3,1,20,-1.8989,-3.9108,5.236,True,0,1.5,-3.0
3,1,21,-1.5882,-3.6725,5.4978,True,0,1.5,-3.0
3,1,22,-1.3499,-3.3618,5.7596,True,0,1.5,-3.0
3,1,23,-1.2,-3.0,6.0214,True,0,1.5,-3.0
3,2,0,-2.2096,-1.5511,0.0,True,2,1.5,-1.0
3,2,1,-2.2607,-1.1629,0.2618,True,12,1.5,9.0
3,2,2,-2.4106,-0.8011,0.5236,True,25,1.5,22.0
3,2,3,-2.6489,-0.4904,0.7854,True,44,1.5,41.0
3,2,4,-2.9596,-0.2521,1.0472,True,67,1.5,64.0
3,2,5,-3.3214,-0.1022,1.309,True,91,1.5,88.0
3,2,6,-3.7096,-0.0511,1.5708,True,102,1.5,99.0
3,2,7,-4.0978,-0.1022,1.8326,True,101,1.5,98.0
3,2,8,-4.4596,-0.2521,2.0944,True,85,1.5,82.0
3,2,9,-4.7703,-0.4904,2.3562,True,63,1.5,60.0
3,2,10,-5.0086,-0.8011,2.618,True,38,1.5,35.0
3,2,11,-5.1585,-1.1629,2.8798,True,25,1.5,22.0
3,2,12,-5.2096,-1.5511,3.1416,True,13,1.5,10.0
3,2,13,-5.1585,-1.9393,3.4034,True,9,1.5,6.0
3,2,14,-5.0086,-2.3011,3.6652,True,8,1.5,5.0
3,2,15,-4.7703,-2.6118,3.927,True,10,1.5,7.0
3,2,16,-4.4596,-2.8501,4.1888,True,9,1.5,6.0
3,2,17,-4.0978,-3.0,4.4506,True,7,1.5,4.0
3,2,18,-3.7096,-3.0511,4.7124,True,6,1.5,3.0
3,2,19,-3.3214,-3.0,4.9742,True,6,1.5,3.0
3,2,20,-2.9596,-2.8501,5.236,True,1,1.5,-2.0
3,2,21,-2.6489,-2.6118,5.4978,True,0,1.5,-3.0
3,2,22,-2.4106,-2.3011,5.7596,True,0,1.5,-3.0
3,2,23,-2.2607,-1.9393,6.0214,True,0,1.5,-3.0
3,3,0,-2.2096,-0.0511,0.0,True,4,1.5,1.0
3,3,1,-2.2607,0.3371,0.2618,True,12,1.5,9.0
3,3,2,-2.4106,0.6989,0.5236,True,27,1.5,24.0
3,3,3,-2.6489,1.0096,0.7854,True,49,1.5,46.0
3,3,4,-2.9596,1.2479,1.0472,True,74,1.5,71.0
3,3,5,-3.3214,1.3978,1.309,True,96,1.5,93.0
3,3,6,-3.7096,1.4489,1.5708,True,106,1.5,103.0
3,3,7,-4.0978,1.3978,1.8326,True,102,1.5,99.0
3,3,8,-4.4596,1.2479,2.0944,True,85,1.5,82.0
3,3,9,-4.7703,1.0096,2.3562,True,63,1.5,60.0
3,3,10,-5.0086,0.6989,2.618,True,37,1.5,34.0
3,3,11,-5.1585,0.3371,2.8798,True,22,1.5,19.0
3,3,12,-5.2096,-0.0511,3.1416,True,7,1.5,4.0
3,3,13,-5.1585,-0.4393,3.4034,True,3,1.5,0.0
3,3,14,-5.0086,-0.8011,3.6652,True,1,1.5,-2.0
3,3,15,-4.7703,-1.1118,3.927,True,2,1.5,-1.0
3,3,16,-4.4596,-1.3501,4.1888,True,5,1.5,2.0
3,3,17,-4.0978,-1.5,4.4506,True,6,1.5,3.0
3,3,18,-3.7096,-1.5511,4.7124,True,0,1.5,-3.0
3,3,19,-3.3214,-1.5,4.9742,True,0,1.5,-3.0
3,3,20,-2.9596,-1.3501,5.236,True,0,1.5,-3.0
3,3,21,-2.6489,-1.1118,5.4978,True,0,1.5,-3.0
3,3,22,-2.4106,-0.8011,5.7596,True,0,1.5,-3.0
3,3,23,-2.2607,-0.4393,6.0214,True,0,1.5,-3.0
3,4,0,-2.2096,1.4489,0.0,True,8,1.5,5.0
3,4,1,-2.2607,1.8371,0.2618,True,7,1.5,4.0
3,4,2,-2.4106,2.1989,0.5236,True,15,1.5,12.0
3,4,3,-2.6489,2.5096,0.7854,True,38,1.5,35.0
3,4,4,-2.9596,2.7479,1.0472,True,41,1.5,38.0
3,4,5,-3.3214,2.8978,1.309,True,34,1.5,31.0
3,4,6,-3.7096,2.9489,1.5708,True,26,1.5,23.0
3,4,7,-4.0978,2.8978,1.8326,True,15,1.5,12.0
3,4,8,-4.4596,2.7479,2.0944,True,12,1.5,9.0
3,4,9,-4.7703,2.5096,2.3562,True,11,1.5,8.0
3,4,10,-5.0086,2.1989,2.618,True,8,1.5,5.0
3,4,11,-5.1585,1.8371,2.8798,True,7,1.5,4.0
3,4,12,-5.2096,1.4489,3.1416,True,7,1.5,4.0
3,4,13,-5.1585,1.0607,3.4034,True,3,1.5,0.0
3,4,14,-5.0086,0.6989,3.6652,True,0,1.5,-3.0
3,4,15,-4.7703,0.3882,3.927,True,0,1.5,-3.0
3,4,16,-4.4596,0.1499,4.1888,True,0,1.5,-3.0
3,4,17,-4.0978,0.0,4.4506,True,0,1.5,-3.0
3,4,18,-3.7096,-0.0511,4.7124,True,0,1.5,-3.0
3,4,19,-3.3214,0.0,4.9742,True,0,1.5,-3.0
3,4,20,-2.9596,0.1499,5.236,True,0,1.5,-3.0
3,4,21,-2.6489,0.3882,5.4978,True,0,1.5,-3.0
3,4,22,-2.4106,0.6989,5.7596,True,0,1.5,-3.0
3,4,23,-2.2607,1.0607,6.0214,True,1,1.5,-2.0
3,5,0,-1.4596,2.7479,0.0,True,111,1.5,108.0
3,5,1,-1.5107,3.1361,0.2618,True,97,1.5,94.0
3,5,2,-1.6606,3.4979,0.5236,True,81,1.5,78.0
3,5,3,-1.8989,3.8086,0.7854,True,58,1.5,55.0
3,5,4,-2.2096,4.0469,1.0472,False,0,1.5,-9999.0
3,5,5,-2.5714,4.1968,1.309,False,0,1.5,-9999.0
3,5,6,-2.9596,4.2479,1.5708,False,0,1.5,-9999.0
3,5,7,-3.3478,4.1968,1.8326,False,0,1.5,-9999.0
3,5,8,-3.7096,4.0469,2.0944,False,0,1.5,-9999.0
3,5,9,-4.0203,3.8086,2.3562,True,6,1.5,3.0
3,5,10,-4.2586,3.4979,2.618,True,5,1.5,2.0
3,5,11,-4.4085,3.1361,2.8798,True,7,1.5,4.0
3,5,12,-4.4596,2.7479,3.1416,True,10,1.5,7.0
3,5,13,-4.4085,2.3597,3.4034,True,10,1.5,7.0
3,5,14,-4.2586,1.9979,3.6652,True,10,1.5,7.0
3,5,15,-4.0203,1.6872,3.927,True,7,1.5,4.0
3,5,16,-3.7096,1.4489,4.1888,True,0,1.5,-3.0
3,5,17,-3.3478,1.299,4.4506,True,0,1.5,-3.0
3,5,18,-2.9596,1.2479,4.7124,True,0,1.5,-3.0
3,5,19,-2.5714,1.299,4.9742,True,0,1.5,-3.0
3,5,20,-2.2096,1.4489,5.236,True,4,1.5,1.0
3,5,21,-1.8989,1.6872,5.4978,False,0,1.5,-9999.0
3,5,22,-1.6606,1.9979,5.7596,False,0,1.5,-9999.0
3,5,23,-1.5107,2.3597,6.0214,False,0,1.5,-9999.0
3,6,0,0.0404,2.7479,0.0,True,71,1.5,68.0
3,6,1,-0.0107,3.1361,0.2618,True,70,1.5,67.0
3,6,2,-0.1606,3.4979,0.5236,True,56,1.5,53.0
3,6,3,-0.3989,3.8086,0.7854,True,36,1.5,33.0
3,6,4,-0.7096,4.0469,1.0472,False,0,1.5,-9999.0
3,6,5,-1.0714,4.1968,1.309,False,0,1.5,-9999.0
3,6,6,-1.4596,4.2479,1.5708,False,0,1.5,-9999.0
3,6,7,-1.8478,4.1968,1.8326,False,0,1.5,-9999.0
3,6,8,-2.2096,4.0469,2.0944,False,0,1.5,-9999.0
3,6,9,-2.5203,3.8086,2.3562,True,0,1.5,-3.0
3,6,10,-2.7586,3.4979,2.618,True,0,1.5,-3.0
3,6,11,-2.9085,3.1361,2.8798,True,0,1.5,-3.0
3,6,12,-2.9596,2.7479,3.1416,True,0,1.5,-3.0
3,6,13,-2.9085,2.3597,3.4034,True,0,1.5,-3.0
3,6,14,-2.7586,1.9979,3.6652,False,0,1.5,-9999.0
3,6,15,-2.5203,1.6872,3.927,False,0,1.5,-9999.0
3,6,16,-2.2096,1.4489,4.1888,False,0,1.5,-9999.0
3,6,17,-1.8478,1.299,4.4506,True,24,1.5,21.0
3,6,18,-1.4596,1.2479,4.7124,True,30,1.5,27.0
3,6,19,-1.0714,1.299,4.9742,True,20,1.5,17.0
3,6,20,-0.7096,1.4489,5.236,True,3,1.5,-0.0
3,6,21,-0.3989,1.6872,5.4978,False,0,1.5,-9999.0
3,6,22,-0.1606,1.9979,5.7596,True,44,1.5,41.0
3,6,23,-0.0107,2.3597,6.0214,True,63,1.5,60.0
3,7,0,1.5404,2.7479,0.0,True,73,1.5,70.0
3,7,1,1.4893,3.1361,0.2618,True,78,1.5,75.0
3,7,2,1.3394,3.4979,0.5236,True,60,1.5,57.0
3,7,3,1.1011,3.8086,0.7854,True,38,1.5,35.0
