start_id,step_id,candidate_id,x,y,yaw,valid,information_gain,path_cost,score
2,0,0,-1.9,-0.4,0.0,False,0,1.5,-9999.0
2,0,1,-1.9511,-0.0118,0.2618,False,0,1.5,-9999.0
2,0,2,-2.101,0.35,0.5236,True,19,1.5,16.0
2,0,3,-2.3393,0.6607,0.7854,True,37,1.5,34.0
2,0,4,-2.65,0.899,1.0472,True,57,1.5,54.0
2,0,5,-3.0118,1.0489,1.309,True,83,1.5,80.0
2,0,6,-3.4,1.1,1.5708,True,104,1.5,101.0
2,0,7,-3.7882,1.0489,1.8326,True,106,1.5,103.0
2,0,8,-4.15,0.899,2.0944,True,93,1.5,90.0
2,0,9,-4.4607,0.6607,2.3562,True,73,1.5,70.0
2,0,10,-4.699,0.35,2.618,True,52,1.5,49.0
2,0,11,-4.8489,-0.0118,2.8798,True,38,1.5,35.0
2,0,12,-4.9,-0.4,3.1416,True,33,1.5,30.0
2,0,13,-4.8489,-0.7882,3.4034,True,40,1.5,37.0
2,0,14,-4.699,-1.15,3.6652,True,53,1.5,50.0
2,0,15,-4.4607,-1.4607,3.927,True,71,1.5,68.0
2,0,16,-4.15,-1.699,4.1888,True,86,1.5,83.0
2,0,17,-3.7882,-1.8489,4.4506,True,96,1.5,93.0
2,0,18,-3.4,-1.9,4.7124,True,95,1.5,92.0
2,0,19,-3.0118,-1.8489,4.9742,True,82,1.5,79.0
2,0,20,-2.65,-1.699,5.236,True,59,1.5,56.0
2,0,21,-2.3393,-1.4607,5.4978,True,45,1.5,42.0
2,0,22,-2.101,-1.15,5.7596,True,19,1.5,16.0
2,0,23,-1.9511,-0.7882,6.0214,False,0,1.5,-9999.0
2,1,0,-2.2882,1.0489,0.0,True,8,1.5,5.0
2,1,1,-2.3393,1.4371,0.2618,True,20,1.5,17.0
2,1,2,-2.4892,1.7989,0.5236,True,25,1.5,22.0
2,1,3,-2.7275,2.1096,0.7854,True,48,1.5,45.0
2,1,4,-3.0382,2.3479,1.0472,True,55,1.5,52.0
2,1,5,-3.4,2.4978,1.309,True,57,1.5,54.0
2,1,6,-3.7882,2.5489,1.5708,True,51,1.5,48.0
2,1,7,-4.1764,2.4978,1.8326,True,44,1.5,41.0
2,1,8,-4.5382,2.3479,2.0944,True,35,1.5,32.0
2,1,9,-4.8489,2.1096,2.3562,True,26,1.5,23.0
