start_id,step_id,candidate_id,x,y,yaw,valid,information_gain,path_cost,score
6,0,0,2.3,2.9,0.0,True,123,1.5,120.0
6,0,1,2.2489,3.2882,0.2618,True,101,1.5,98.0
6,0,2,2.099,3.65,0.5236,True,76,1.5,73.0
6,0,3,1.8607,3.9607,0.7854,False,0,1.5,-9999.0
6,0,4,1.55,4.199,1.0472,False,0,1.5,-9999.0
6,0,5,1.1882,4.3489,1.309,False,0,1.5,-9999.0
6,0,6,0.8,4.4,1.5708,False,0,1.5,-9999.0
6,0,7,0.4118,4.3489,1.8326,False,0,1.5,-9999.0
6,0,8,0.05,4.199,2.0944,False,0,1.5,-9999.0
6,0,9,-0.2607,3.9607,2.3562,False,0,1.5,-9999.0
6,0,10,-0.499,3.65,2.618,True,53,1.5,50.0
6,0,11,-0.6489,3.2882,2.8798,True,69,1.5,66.0
6,0,12,-0.7,2.9,3.1416,True,79,1.5,76.0
6,0,13,-0.6489,2.5118,3.4034,True,78,1.5,75.0
6,0,14,-0.499,2.15,3.6652,True,54,1.5,51.0
6,0,15,-0.2607,1.8393,3.927,False,0,1.5,-9999.0
6,0,16,0.05,1.601,4.1888,False,0,1.5,-9999.0
6,0,17,0.4118,1.4511,4.4506,False,0,1.5,-9999.0
6,0,18,0.8,1.4,4.7124,True,45,1.5,42.0
6,0,19,1.1882,1.4511,4.9742,True,65,1.5,62.0
6,0,20,1.55,1.601,5.236,True,64,1.5,61.0
6,0,21,1.8607,1.8393,5.4978,True,36,1.5,33.0
6,0,22,2.099,2.15,5.7596,False,0,1.5,-9999.0
6,0,23,2.2489,2.5118,6.0214,False,0,1.5,-9999.0
6,1,0,3.8,2.9,0.0,True,81,1.5,78.0
6,1,1,3.7489,3.2882,0.2618,True,61,1.5,58.0
6,1,2,3.599,3.65,0.5236,True,44,1.5,41.0
6,1,3,3.3607,3.9607,0.7854,False,0,1.5,-9999.0
6,1,4,3.05,4.199,1.0472,False,0,1.5,-9999.0
6,1,5,2.6882,4.3489,1.309,False,0,1.5,-9999.0
6,1,6,2.3,4.4,1.5708,False,0,1.5,-9999.0
6,1,7,1.9118,4.3489,1.8326,False,0,1.5,-9999.0
6,1,8,1.55,4.199,2.0944,False,0,1.5,-9999.0
6,1,9,1.2393,3.9607,2.3562,False,0,1.5,-9999.0
6,1,10,1.001,3.65,2.618,True,1,1.5,-2.0
6,1,11,0.8511,3.2882,2.8798,True,2,1.5,-1.0
6,1,12,0.8,2.9,3.1416,True,0,1.5,-3.0
6,1,13,0.8511,2.5118,3.4034,True,12,1.5,9.0
6,1,14,1.001,2.15,3.6652,True,23,1.5,20.0
6,1,15,1.2393,1.8393,3.927,False,0,1.5,-9999.0
6,1,16,1.55,1.601,4.1888,False,0,1.5,-9999.0
6,1,17,1.9118,1.4511,4.4506,False,0,1.5,-9999.0
6,1,18,2.3,1.4,4.7124,True,68,1.5,65.0
6,1,19,2.6882,1.4511,4.9742,True,88,1.5,85.0
6,1,20,3.05,1.601,5.236,True,114,1.5,111.0
6,1,21,3.3607,1.8393,5.4978,True,132,1.5,129.0
6,1,22,3.599,2.15,5.7596,True,128,1.5,125.0
6,1,23,3.7489,2.5118,6.0214,True,103,1.5,100.0
6,2,0,4.8607,1.8393,0.0,True,26,1.5,23.0
6,2,1,4.8096,2.2275,0.2618,True,17,1.5,14.0
6,2,2,4.6597,2.5893,0.5236,True,13,1.5,10.0
6,2,3,4.4214,2.9,0.7854,True,10,1.5,7.0
6,2,4,4.1107,3.1383,1.0472,True,7,1.5,4.0
6,2,5,3.7489,3.2882,1.309,True,7,1.5,4.0
6,2,6,3.3607,3.3393,1.5708,True,7,1.5,4.0
6,2,7,2.9725,3.2882,1.8326,True,2,1.5,-1.0
6,2,8,2.6107,3.1383,2.0944,True,0,1.5,-3.0
6,2,9,2.3,2.9,2.3562,True,0,1.5,-3.0
6,2,10,2.0617,2.5893,2.618,True,0,1.5,-3.0
6,2,11,1.9118,2.2275,2.8798,False,0,1.5,-9999.0
6,2,12,1.8607,1.8393,3.1416,False,0,1.5,-9999.0
6,2,13,1.9118,1.4511,3.4034,False,0,1.5,-9999.0
6,2,14,2.0617,1.0893,3.6652,True,20,1.5,17.0
6,2,15,2.3,0.7786,3.927,True,17,1.5,14.0
6,2,16,2.6107,0.5403,4.1888,True,29,1.5,26.0
6,2,17,2.9725,0.3904,4.4506,True,53,1.5,50.0
6,2,18,3.3607,0.3393,4.7124,True,65,1.5,62.0
6,2,19,3.7489,0.3904,4.9742,True,77,1.5,74.0
6,2,20,4.1107,0.5403,5.236,True,75,1.5,72.0
6,2,21,4.4214,0.7786,5.4978,True,62,1.5,59.0
6,2,22,4.6597,1.0893,5.7596,True,47,1.5,44.0
6,2,23,4.8096,1.4511,6.0214,True,39,1.5,36.0
6,3,0,5.2489,0.3904,0.0,True,9,1.5,6.0
6,3,1,5.1978,0.7786,0.2618,True,4,1.5,1.0
6,3,2,5.0479,1.1404,0.5236,True,3,1.5,0.0
6,3,3,4.8096,1.4511,0.7854,True,6,1.5,3.0
6,3,4,4.4989,1.6894,1.0472,True,9,1.5,6.0
6,3,5,4.1371,1.8393,1.309,True,10,1.5,7.0
6,3,6,3.7489,1.8904,1.5708,True,8,1.5,5.0
6,3,7,3.3607,1.8393,1.8326,True,0,1.5,-3.0
6,3,8,2.9989,1.6894,2.0944,True,0,1.5,-3.0
6,3,9,2.6882,1.4511,2.3562,True,1,1.5,-2.0
6,3,10,2.4499,1.1404,2.618,True,6,1.5,3.0
6,3,11,2.3,0.7786,2.8798,True,7,1.5,4.0
6,3,12,2.2489,0.3904,3.1416,True,15,1.5,12.0
6,3,13,2.3,0.0022,3.4034,True,24,1.5,21.0
6,3,14,2.4499,-0.3596,3.6652,True,46,1.5,43.0
6,3,15,2.6882,-0.6703,3.927,True,37,1.5,34.0
6,3,16,2.9989,-0.9086,4.1888,False,0,1.5,-9999.0
6,3,17,3.3607,-1.0585,4.4506,False,0,1.5,-9999.0
6,3,18,3.7489,-1.1096,4.7124,False,0,1.5,-9999.0
